"id","subject","predicate","object","language","datatype"
"120","http://xmlns.com/wot/0.1/sigdate","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#date","",""
"121","http://xmlns.com/wot/0.1/length","http://www.w3.org/2000/01/rdf-schema#comment","A numeric string representing the length, in bytes, of a public key.","",""
"122","http://xmlns.com/wot/0.1/signed","http://www.w3.org/2000/01/rdf-schema#comment","A property linking a public key to a public key signature event.","",""
"123","http://xmlns.com/wot/0.1/identity","http://www.w3.org/2000/01/rdf-schema#comment","A property linking a public key to the user of the key.","",""
"124","http://xmlns.com/wot/0.1/encrypter","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty","",""
"125","http://xmlns.com/wot/0.1/encrypter","http://www.w3.org/2000/01/rdf-schema#label","Encrypted by","",""
"126","http://xmlns.com/wot/0.1/sigdate","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"127","http://xmlns.com/wot/0.1/hex_id","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"128","http://xmlns.com/wot/0.1/sigdate","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty","",""
"129","http://xmlns.com/wot/0.1/hex_id","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty","",""
"130","http://xmlns.com/wot/0.1/pubkeyAddress","http://www.w3.org/2000/01/rdf-schema#comment","The location of an ascii version of a public key.","",""
"131","http://xmlns.com/wot/0.1/sigtime","http://www.w3.org/2000/01/rdf-schema#comment","The time (of day) of a public key signature event.","",""
"132","http://xmlns.com/wot/0.1/hasKey","http://www.w3.org/2000/01/rdf-schema#domain","http://xmlns.com/wot/0.1/User","",""
"133","http://xmlns.com/wot/0.1/pubkeyAddress","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"134","http://xmlns.com/wot/0.1/sigtime","http://www.w3.org/2000/01/rdf-schema#domain","http://xmlns.com/wot/0.1/SigEvent","",""
"135","http://xmlns.com/wot/0.1/assurance","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"136","http://xmlns.com/wot/0.1/fingerprint","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#InverseFunctionalProperty","",""
"137","http://xmlns.com/wot/0.1/encryptedTo","http://www.w3.org/2000/01/rdf-schema#label","Encrypted to","",""
"138","http://xmlns.com/wot/0.1/assurance","http://www.w3.org/2000/01/rdf-schema#comment","A property linking a document to an endorsement resource containing a detached ascii signature.","",""
"139","http://xmlns.com/wot/0.1/sigtime","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#time","",""
"140","http://xmlns.com/wot/0.1/hex_id","http://www.w3.org/2000/01/rdf-schema#comment","A public key hex identifier string (8 digits).","",""
"141","http://xmlns.com/wot/0.1/hex_id","http://www.w3.org/2000/01/rdf-schema#label","Hex identifier","",""
"142","http://xmlns.com/wot/0.1/SigEvent","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/User","",""
"143","http://xmlns.com/wot/0.1/length","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#integer","",""
"144","http://xmlns.com/wot/0.1/SigEvent","http://www.w3.org/2000/01/rdf-schema#comment","An event describing the action of a public key being signed by some other public key.","",""
"145","http://xmlns.com/wot/0.1/signed","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"146","http://xmlns.com/wot/0.1/","http://purl.org/dc/elements/1.1/date","2004-02-23","",""
"147","http://xmlns.com/wot/0.1/encrypter","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"148","http://xmlns.com/wot/0.1/encryptedTo","http://www.w3.org/2000/01/rdf-schema#comment","A property linking an encrypted document to a recipient.","",""
"149","http://xmlns.com/wot/0.1/User","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/EncryptedDocument","",""
"150","http://xmlns.com/wot/0.1/PubKey","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/EncryptedDocument","",""
"151","http://xmlns.com/wot/0.1/PubKey","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class","",""
"152","http://xmlns.com/wot/0.1/hasKey","http://www.w3.org/2000/01/rdf-schema#label","has Key","",""
"153","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2000/01/rdf-schema#comment","An endorsement resource containing a detached ascii signature.","",""
"154","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/User","",""
"155","http://xmlns.com/wot/0.1/User","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/SigEvent","",""
