"id","subject","predicate","object","language","datatype"
"227","http://www.w3.org/2002/07/owl#AllDisjointProperties","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Resource","",""
"228","http://www.w3.org/2002/07/owl#oneOf","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/1999/02/22-rdf-syntax-ns#List","",""
"229","http://www.w3.org/2002/07/owl#Axiom","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"230","http://www.w3.org/2002/07/owl#datatypeComplementOf","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"231","http://www.w3.org/2002/07/owl#AllDisjointProperties","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"232","http://www.w3.org/2002/07/owl#onDatatype","http://www.w3.org/2000/01/rdf-schema#label","onDatatype","",""
"233","http://www.w3.org/2002/07/owl#onDatatype","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"234","http://www.w3.org/2002/07/owl#propertyChainAxiom","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"235","http://www.w3.org/2002/07/owl#inverseOf","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"236","http://www.w3.org/2002/07/owl#versionInfo","http://www.w3.org/2000/01/rdf-schema#comment","The annotation property that provides version information for an ontology or another OWL construct.","",""
"237","http://www.w3.org/2002/07/owl#onDatatype","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"238","http://www.w3.org/2002/07/owl#imports","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2002/07/owl#Ontology","",""
"239","http://www.w3.org/2002/07/owl#Ontology","http://www.w3.org/2000/01/rdf-schema#comment","The class of ontologies.","",""
"240","http://www.w3.org/2002/07/owl#disjointWith","http://www.w3.org/2000/01/rdf-schema#label","disjointWith","",""
"241","http://www.w3.org/2002/07/owl#annotatedProperty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"242","http://www.w3.org/2002/07/owl#disjointWith","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2002/07/owl#Class","",""
"243","http://www.w3.org/2002/07/owl#IrreflexiveProperty","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"244","http://www.w3.org/2002/07/owl#AllDisjointClasses","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"245","http://www.w3.org/2002/07/owl#unionOf","http://www.w3.org/2000/01/rdf-schema#label","unionOf","",""
"246","http://www.w3.org/2002/07/owl#annotatedSource","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2000/01/rdf-schema#Resource","",""
"247","http://www.w3.org/2002/07/owl#incompatibleWith","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#OntologyProperty","",""
"248","http://www.w3.org/2002/07/owl#disjointWith","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"249","http://www.w3.org/2002/07/owl#AllDisjointClasses","http://www.w3.org/2000/01/rdf-schema#comment","The class of collections of pairwise disjoint classes.","",""
"250","http://www.w3.org/2002/07/owl#equivalentClass","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines that two given classes are equivalent, and that is used to specify datatype definitions.","",""
"251","http://www.w3.org/2002/07/owl#minQualifiedCardinality","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"252","http://www.w3.org/2002/07/owl#bottomDataProperty","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"253","http://www.w3.org/2002/07/owl#FunctionalProperty","http://www.w3.org/2000/01/rdf-schema#comment","The class of functional properties.","",""
"254","http://www.w3.org/2002/07/owl#hasSelf","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Restriction","",""
"255","http://www.w3.org/2002/07/owl#propertyDisjointWith","http://www.w3.org/2000/01/rdf-schema#label","propertyDisjointWith","",""
"256","http://www.w3.org/2002/07/owl#imports","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"257","http://www.w3.org/2002/07/owl#OntologyProperty","http://www.w3.org/2000/01/rdf-schema#label","OntologyProperty","",""
