"id","subject","predicate","object","language","datatype"
"91","http://www.w3.org/1999/02/22-rdf-syntax-ns#first","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"92","http://www.w3.org/1999/02/22-rdf-syntax-ns#JSON","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"93","http://www.w3.org/1999/02/22-rdf-syntax-ns#Alt","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Container","",""
"94","http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement","http://www.w3.org/2000/01/rdf-schema#comment","The class of RDF statements.","",""
"95","http://www.w3.org/1999/02/22-rdf-syntax-ns#direction","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"96","http://www.w3.org/1999/02/22-rdf-syntax-ns#CompoundLiteral","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Resource","",""
"97","http://www.w3.org/1999/02/22-rdf-syntax-ns#nil","http://www.w3.org/2000/01/rdf-schema#label","nil","",""
"98","http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral","http://www.w3.org/2000/01/rdf-schema#comment","The class of plain (i.e. untyped) literal values, as used in RIF and OWL 2","",""
"99","http://www.w3.org/1999/02/22-rdf-syntax-ns#value","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"100","http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"101","http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.w3.org/TR/rdf-plain-literal/","",""
